Album ID,Artist IDs,Artist(s),ID,Popularity,Query,Rank,Release Date,Song,Year
6MHvZyPPFWw6ZensGacl0v,['44d6kiYityw5RMbE6lRv6i'],Aaliyah,2RMnvrnOpvcrznNG2I3DYc,29.0,track:Miss You artist:Aaliyah,8.0,2007-01-16,Miss You,2003.0
1Jv2AqzhgsduUik2p4k3cS,['22bE4uQ6baNwSHPVcDxLCe'],The Rolling Stones,3hJLKtTpgct9Y9wKww0BiR,69.0,track:Miss You artist:The Rolling Stones,16.0,1978-06-09,Miss You,1978.0
0hrk0BZceIsZVVCmiXMaTa,"['6YHEMoNPbcheiWS2haGzkn', '6I3M904Y9IwgDjrQ9pANiB']",Michael Bolton,6pryhDZR2dAZ9dvpebiFSm,20.0,track:Missing You Now artist:Michael Bolton,77.0,1987-01-01,Missing You Now,1992.0
0eE61bz1A5PdGUGPrxe1XC,['5aEWnrN8h3MhuFUPRfaVuy'],Case,5tedrPRyd2NP87E0q3xTNZ,14.0,track:Missing You artist:Case,49.0,2000-01-01,Missing You,2001.0
20SrAySYqHsaUE4XGlH6Pv,['3MdG05syQeRYPPcClLaUGl'],Diana Ross,0jVfjWK9DUc5ShqwwPADyp,38.0,track:Missing You artist:Diana Ross,49.0,1984-09-13,Missing You,1985.0
65Uo74eW8L3zXUxSOlSm6H,['2TPyCsRoh2tjeZLTQ2ojlj'],John Waite,1Qrdlkgg9I4J7r3P4kZNwr,71.0,track:Missing You artist:John Waite,11.0,1984-01-01,Missing You,1984.0
4S1zITn1m8JJAfsE5M4jwg,['7BDI9Iqt24gl4RGdS6hWs9'],Ray Peterson,0Z06GCuyB8OoinQQltymO8,13.0,track:Missing You artist:Ray Peterson,90.0,2020-08-11,Missing You,1961.0
0Ia2c7KTHgiw9nphwouaUQ,['13ccXrK7AmXb4TddMkE7jy'],Everything but the Girl,79WrmdVsLbwRTUCiH7cPsa,62.0,track:Missing artist:Everything but the Girl,12.0,1994-06-13,Missing,1996.0
6iCfn1I2izgZYjYYhTyN2L,['0OIKoNmvKEdHkhhNfrRGP6'],Donnie Brooks,4ousN4AYqgg2roRHk1OOhj,0.0,track:Mission Bell artist:Donnie Brooks,64.0,1961-01-01,Mission Bell,1960.0
7dtjpzbhRH1dc2gM0FLrqh,['25NQNriVT2YbSW80ILRWJa'],Faith Hill,79YeQbd1p7MsuT7wHQLRYY,52.0,track:Mississippi Girl artist:Faith Hill,98.0,2005-08-02,Mississippi Girl,2005.0
0MTC1jc3igb4JXkf6ED7o7,['7LCp4MN0SOIVWlssid9KyE'],Mountain,3Jhjmd9CIXYxzmY1Yg3bPn,29.0,track:Mississippi Queen artist:Mountain,78.0,1969-01-01,Mississippi Queen,1970.0
3Zduho0YRag4bzsjSVGF0t,['3KQOgtRIeQVHdYFcNHKavs'],Dorothy Moore,20JcxdRw8gvqTY1EEpYxHb,53.0,track:Misty Blue artist:Dorothy Moore,19.0,1976-03-01,Misty Blue,1976.0
5jkht8yh5lhm0LYOtEHJun,['7MpUvihmfilIxyN20kXwQj'],Ray Stevens,6oamuJZeT7F13iLwACdQ4X,36.0,track:Misty artist:Ray Stevens,91.0,1975-01-01,Misty,1975.0
7ryVZ5ca6GM3FAkmlrymgv,['3CkvROUTQ6nRi9yQOcsB50'],Genesis,7zjSZQkMoGKylSq6s1rK9Y,51.0,track:Misunderstanding artist:Genesis,71.0,1980-03-28,Misunderstanding,1980.0
1S2dAoir19fgfJmeFdLLmL,['1YEGETLT2p8k97LIo3deHL'],Crash Test Dummies,3NDTh0ZPIG2zY2VUJ8jG3L,43.0,track:Mmm Mmm Mmm Mmm artist:Crash Test Dummies,35.0,1991-01-01,Mmm Mmm Mmm Mmm,1994.0
1rh6odwhub1SPXMekA7zvu,['2RDOrhPqAM4jzTRCEb19qX'],Sheck Wes,6EUFEJMj4JXsAn0FV9ci5m,31.0,track:Mo Bamba artist:Sheck Wes,49.0,2018-08-24,Mo Bamba,2019.0
7a5kavkE59JLa6LRTq9ait,"['5me0Irg2ANcsgc93uaYrpb', '1wiBLzTI7z9RUwEpNPdFT6', '59wfkuBoNyhDMQGCljbUbA']",The Notorious B.I.G.  ,4twB8kC49VFnvgCdCrOskb,42.0,track:Mo Money Mo Problems artist:The Notorious B.I.G.  ,20.0,1997-01-01,Mo Money Mo Problems,1997.0
1n4U4mxtX246nRl6gvbWfA,"['4FtSnMlCVxCswABUmdhwpm', '0vn7UBvSQECKJm2817Yf1P']",Carly Simon  ,74UWXHeikO5C3ScEREk42E,53.0,track:Mockingbird artist:Carly Simon  ,52.0,1974-01-01,Mockingbird,1974.0
1kTlYbs28MXw7hwO0NLYif,['7dGJo4pcD2V6oG8kP0tJRR'],Eminem,561jH07mF1jHuk7KlaeF0s,76.0,track:Mockingbird artist:Eminem,59.0,2004-11-12,Mockingbird,2005.0
3rBs0iODnTUeO1nCwFFjpW,['7yQyT3GaAXmzJMf6Vt1ZZj'],Inez ,1OEKoWvwPUMT1GkNNU3l7M,3.0,track:Mockingbird artist:Inez ,19.0,1963-01-01,Mockingbird,1963.0
7bNpYL4bvBMLRyafghBrCs,['5dcOK4stT4JDkP6Dqhbz5s'],Sheena Easton,7k1fu2zeQ3S47mT4lhJWcL,36.0,track:Modern Girl artist:Sheena Easton,95.0,1981-01-01,Modern Girl,1981.0
3LJhoYn4nnHmvPRO3ppbsl,"['0hCNtLu0JehylgoiP8L4Gh', '3TVXtAsR1Inumwj472S9r4']",Nicki Minaj  ,1ia019RqDK2o4QiANR1Dyn,70.0,track:Moment 4 Life artist:Nicki Minaj  ,50.0,2010-01-01,Moment 4 Life,2011.0
76oMr4Y2pOtcrvZLc2ZikF,['1bs7HoMkSyQwcobCpE9KpN'],The Mamas ,3EFb1qDgIqf9MegIryKtDj,63.0,"track:Monday, Monday artist:The Mamas ",24.0,1966-03-01,"Monday, Monday",1966.0
3tTqBkR89I0oODc5enVLnj,['3MKwHkhEjcvzva2rasZeWD'],Barrett Strong,57rZdaUlrfAWkVBSVe3xry,15.0,track:Money (That s What I Want) artist:Barrett Strong,97.0,1992-11-03,Money (That s What I Want),1960.0
2SMBIc9VqCmLvWAd9srlSx,['2iIn8H3l2NNBNHFpYKWbfo'],The Kingsmen,4OncTbCLRRozq30FZfx2Tc,40.0,track:Money (That s What I Want) artist:The Kingsmen,86.0,2006-01-31,Money (That s What I Want),1964.0
6CBv15cE2ndy5AfdgBrU2t,['3r9TXuXfOUxXjgYgAR0fP8'],Bay City Rollers,0cQXUbbYH4FcDN1M13oxMw,8.0,track:Money Honey artist:Bay City Rollers,92.0,1974-01-01,Money Honey,1976.0
77u9Ndnhi4raBZfnl22Jzg,"['3ipn9JLAPI5GUEo4y4jcoi', '2RdwBSPQiwcmiDo9kixcl8']",Ludacris  ,2JpUkUR0OsOlUUfm6iS8ic,61.0,track:Money Maker artist:Ludacris  ,35.0,2006-01-01,Money Maker,2006.0
77u9Ndnhi4raBZfnl22Jzg,"['3ipn9JLAPI5GUEo4y4jcoi', '2RdwBSPQiwcmiDo9kixcl8']",Ludacris  ,2JpUkUR0OsOlUUfm6iS8ic,61.0,track:Money Maker artist:Ludacris  ,92.0,2006-01-01,Money Maker,2007.0
4sDAyYEMhD2YyREWKxj3aD,['4kYSro6naA4h99UJvo89HB'],Cardi B,1pDbsP7PvHrZZ70NVFyEWX,27.0,track:Money artist:Cardi B,38.0,2018-04-05,Money,2019.0
4LH4d3cOWNNsVw41Gqt2kv,['0k17h0D3J5VfsdmQ1iZtE9'],Pink Floyd,0vFOzaXqZHahrZp6enQwQb,72.0,track:Money artist:Pink Floyd,92.0,1973-03-01,Money,1973.0
7jvcSnCnugLcisBCNBm60s,['0WwSkZ7LtFUFjGjMZBMt6T'],Dire Straits,4yqtwO7MQIIXqoiRBPHAgR,63.0,track:Money for Nothing artist:Dire Straits,8.0,1985-05-13,Money for Nothing,1985.0
00HZxSA1sOS9T3nA950sg4,"['3TVXtAsR1Inumwj472S9r4', '1sBkRIssrMs1AbVkOJbc7a']",Drake  ,5ry2OE6R2zPQFDO85XkgRb,80.0,track:Money in the Grave artist:Drake  ,34.0,2019-06-15,Money in the Grave,2019.0
006AgHXrEw13oyg0D8evRa,"['0A7g2YbCA9FlyZvAG6VmKP', '1HwM5zlC5qNWhJtM00yXzG', '5tth2a3v0sWwV1C7bApBdX']",The LOX  ,2cXWKSIbNwqxz1TEKdOupS,36.0,"track:Money, Power & Respect artist:The LOX  ",78.0,1998-01-01,"Money, Power & Respect",1998.0
34K1Kvskt9arWy8E1Gz3Lw,['19ra5tSw0tWufvUp8GotLo'],George Michael,2nzPzkGP9QSZ1lqvXTfyzT,41.0,track:Monkey artist:George Michael,45.0,1987-10-30,Monkey,1988.0
1yW6XU0pw5ZqDeu81OAaCr,"['42MRYPhQfcEXqb18dl5ERX', '4frDtYgwXXKkbyQzjOmJG5']",Bobby 'Boris' Pickett,0xxZY5C9xxij3D1HkzbnfC,48.0,track:Monster Mash artist:Bobby 'Boris' Pickett,38.0,1962-01-01,Monster Mash,1973.0
0XGgMqKNcQgd0i9YHFiPei,['7lzordPuZEXxwt9aoVZYmG'],Billy Idol,2LbkpJUH052AvFcNIgjHTO,55.0,track:Mony Mony artist:Billy Idol,19.0,1985-01-01,Mony Mony,1987.0
5X5DaYvnFqc4EatPOYSmnt,['01hRNr3yF5bYnPq4wZ88iI'],Tommy James ,23xk9Rf7oIHVUU1JvmXYFn,55.0,track:Mony Mony artist:Tommy James ,13.0,1968-01-01,Mony Mony,1968.0
7e7t0MCrNDcJZsPwUKjmOc,"['0eDvMgVFoNV3TpwtrVCoTj', '6jGMq4yGs7aQzuGsMgVgZR']",Pop Smoke  ,5rZlwNFl01HqLWBQGryKSm,84.0,track:Mood Swings artist:Pop Smoke  ,81.0,2020-07-03,Mood Swings,2020.0
4PTxbJPI4jj0Kx8hwr1v0T,"['6fWVd57NKTalqvmjRd2t8Z', '1uNFoZAHBGtllmzznpCI3s', '1vyhD5VmyZ7KMfW5gqLgo5', '6ASri4ePR7RlsvIQgWPJpS']",24kGoldn  ,6FuGJB290AQMAHTfjOYVaK,80.0,track:Mood artist:24kGoldn  ,47.0,2020-11-06,Mood,2020.0
4UfDMjg8GFc3RZx5KILDlZ,['7fmKtIgmxqNEKjATioVNsu'],Pat Boone,2TEdI0KNrYHo4UPhrt0ais,35.0,track:Moody River artist:Pat Boone,59.0,1962-08-01,Moody River,1961.0
70Qq0MrNWfFyQlVAxZh7LE,['2EExdpjU4SK3xnJHO5paJf'],Henry Mancini,4BjVSvKAfQA4CncucM2Aa9,41.0,track:Moon River artist:Henry Mancini,60.0,1958-01-01,Moon River,1962.0
1ZFb2LKJVptVwrqdXSpVj9,['0P8YAnEwTGZBkm0IudCZxl'],Starbuck,7sfMjwBcAatrNH46rn1YsK,49.0,track:Moonlight Feels Right artist:Starbuck,34.0,1976-07-13,Moonlight Feels Right,1976.0
2Ti79nwTsont5ZHfdxIzAm,['15UsOTVnJzReFVN1VCnxy4'],XXXTentacion,0JP9xo3adEtGSdUEISiszL,84.0,track:Moonlight artist:XXXTentacion,88.0,2018-03-16,Moonlight,2018.0
5RDGpsmUSnVuJyh13Aryw7,['5PN2aHIvLEM98XIorsPMhE'],Kim Carnes,4SRAf6doXKEuMJxrHB8ILC,42.0,track:More Love artist:Kim Carnes,39.0,1993-01-01,More Love,1980.0
7IGIrUqA5cIsZjux9j8duj,['5MsnoFODDc5nxWrjm99Zew'],The Four Preps,6taOhSWQVW7wd0lj9MX1u9,8.0,track:More Money for You and Me artist:The Four Preps,98.0,2007-11-27,More Money for You and Me,1961.0
7fjKXnW6bvlKkVzt6x2sZW,['04LIHk1SobiQwt2tlupoAV'],Leo Sayer,3RJ81z1sPLeWEFuCfGaCLC,44.0,track:More Than I Can Say artist:Leo Sayer,52.0,1980-01-01,More Than I Can Say,1981.0
4tQwiyuN4JwPYHpzgTTg0L,['4oUHIQIBe0LHzYfvXNW4QM'],Morgan Wallen,0eBXyY4SatzpE7opnzgXvz,66.0,track:More Than My Hometown artist:Morgan Wallen,96.0,2020-04-17,More Than My Hometown,2020.0
7DKHQxJTI32UyCdDdGwvRC,['6w7j5wQ5AI5OQYlcM15s2L'],Extreme,1gVgkQFOKa8Wc1HYsJtPdH,72.0,track:More Than Words artist:Extreme,7.0,1990-01-01,More Than Words,1991.0
5GCaDPj9Jx6TEZChzUacWM,['2L0rKeh177ttxZoNvefdbX'],Spiral Starecase,1tpqEIXSdWdT3Z9G1VjyIZ,46.0,track:More Today Than Yesterday artist:Spiral Starecase,50.0,1989-04-25,More Today Than Yesterday,1969.0
26DzF6m2lVf1GuvlLFOxA2,['3El2sJgqTWkg1kkyHHAEu4'],Captain Hollywood Project,3szbUvkrU3pE7re5pjiTTx,27.0,track:More and More artist:Captain Hollywood Project,79.0,1992-07-10,More and More,1993.0
1Pweq6h082mDPaCy7nh0L3,"['1kYYk4lJ7ZWbyy3zDYOl6h', '1sdyFmN4bVOcuFDpTVsxBB']",Kai Winding,05f3cqpj6Mf5EU0xiVLA4e,26.0,track:More artist:Kai Winding,50.0,1963-07-07,More,1963.0
5GNPZT1Bxq0EP7PQDQmK3U,['23zg3TcAtWQy7J6upgbUnj'],Usher,0aBKFfdyOD1Ttvgv0cfjjJ,68.0,track:More artist:Usher,61.0,2010-11-22,More,2011.0
6MHvZyPPFWw6ZensGacl0v,['44d6kiYityw5RMbE6lRv6i'],Aaliyah,1s3hhkY447paKtDm2bEY31,18.0,track:More than a Woman artist:Aaliyah,58.0,2007-01-16,More than a Woman,2002.0
4p1GnIVsPGw6p7Gpc8W2Hh,['3GHovBcEWpbnwCZDPF9GpM'],Andrea True Connection,1EtDI7CDVN8qkVaXfkmCdC,31.0,"track:More, More, More artist:Andrea True Connection",17.0,1998-11-04,"More, More, More",1976.0
2B719vL1xtPTwYs0j5BuAo,['08F3Y3SctIlsOEmKd6dnH8'],Cat Stevens,3BqqF8suAIzW8655yJfcvh,69.0,track:Morning Has Broken artist:Cat Stevens,44.0,1971-01-01,Morning Has Broken,1972.0
1ObfRt5lHT1UCkq15dhdjJ,['7d8R11w4QG2ihJeTaZq37F'],Donny  ,1VdODpkKqLQ20VNlyN2H9e,27.0,track:Morning Side of the Mountain artist:Donny  ,74.0,1974-07-06,Morning Side of the Mountain,1975.0
7bNpYL4bvBMLRyafghBrCs,['5dcOK4stT4JDkP6Dqhbz5s'],Sheena Easton,1qvDt6W8oaTO9Q4pFNMFEm,54.0,track:Morning Train (Nine to Five) artist:Sheena Easton,12.0,1981-01-01,Morning Train (Nine to Five),1981.0
6PSOOxrBZuoLe88zn0wGQr,['1KCSPY1glIKqW2TotWuXOR'],Pink,635PqgECfFbL0MNLogX7Yv,54.0,track:Most Girls artist:Pink,52.0,2000-04-04,Most Girls,2000.0
6PSOOxrBZuoLe88zn0wGQr,['1KCSPY1glIKqW2TotWuXOR'],Pink,635PqgECfFbL0MNLogX7Yv,54.0,track:Most Girls artist:Pink,97.0,2000-04-04,Most Girls,2001.0
6lN8o7zj38h5pUZ7fAtfdL,['7GaxyUddsPok8BuhxN6OUW'],James Brown,6mRWYqhRPJVyYpLOLvbtRg,42.0,track:Mother Popcorn artist:James Brown,68.0,1969-01-01,Mother Popcorn,1969.0
7npBPiCHjPj8PVIGPuHXep,['2CvCyf1gEVhI0mX6aFXmVI'],Paul Simon,5vZ1BKMSLgrxxPYGMR904n,55.0,track:Mother and Child Reunion artist:Paul Simon,57.0,1972-01-14,Mother and Child Reunion,1972.0
5sPBLMqW4npNnS6tA8JlRa,['3ybBNyjii40yY104IZkcly'],Ernie K-Doe,3B6YOXrGGotxS24EzdoMO8,8.0,track:Mother-in-Law artist:Ernie K-Doe,21.0,1960-03-04,Mother-in-Law,1961.0
36BtNkS3gaPXlxSxzWcnLJ,"['3AuMNF8rQAKOzjYppFNAoB', '55Aa2cqylxrFIXC767Z865']",Kelly Rowl,4Cv5dkUBqepa0siwGREihD,63.0,track:Motivation artist:Kelly Rowl,53.0,2011-01-01,Motivation,2011.0
0LpITwRJ2IlzdPLGZL7W2a,"['6oMuImdp5ZcFhWP0ESe6mG', '0hCNtLu0JehylgoiP8L4Gh', '4kYSro6naA4h99UJvo89HB']",Migos  ,5raxHz5pB08qa7Ge3LwrMr,22.0,track:MotorSport artist:Migos  ,34.0,2017-12-15,MotorSport,2018.0
2nNqujNu2zymxddXFL29Cm,['5fgVxnlwlHFhYE2QxuHcWe'],Sailcat,1TkgnYlGsO7nva2PF97tVM,21.0,track:Motorcycle Mama artist:Sailcat,89.0,1972-01-01,Motorcycle Mama,1972.0
3jknvlUSe6D9Oyn2E3JBLO,['6O74knDqdv3XaWtkII7Xjp'],Boyz II Men,4LxIGAVfcQIw0zAQRyFhU8,58.0,track:Motownphilly artist:Boyz II Men,11.0,1991-04-30,Motownphilly,1991.0
3LWE1welamob4BTU1W3Of0,['0lSDlT2Z5EvUGNIl7WQ7k0'],Merril Bainbridge,0PIaVsrv5Nv28sR1hm3RMA,0.0,track:Mouth artist:Merril Bainbridge,53.0,1994-10-24,Mouth,1996.0
3LWE1welamob4BTU1W3Of0,['0lSDlT2Z5EvUGNIl7WQ7k0'],Merril Bainbridge,0PIaVsrv5Nv28sR1hm3RMA,0.0,track:Mouth artist:Merril Bainbridge,42.0,1994-10-24,Mouth,1997.0
3PWEGZ6CYvXRnr0JCECsDe,['3vAaWhdBR38Q02ohXqaNHT'],The All-American Rejects,2l57cfmCnOkwNX1tky02n1,68.0,track:Move Along artist:The All-American Rejects,21.0,2005-01-01,Move Along,2006.0
1GMj0Rx5Q6EyBYbi9Eu7Vr,"['3FsQX7FsrZAzTU9ah45P7O', '3ipn9JLAPI5GUEo4y4jcoi', '3LIJJJkO7R5RasRwt7xIn5', '0qziYi2GvPoLPnchRMQdxk']",Ludacris  ,1Q9b6CeMcDuO0uq5OJCrqu,59.0,track:Move Bitch artist:Ludacris  ,55.0,2001-01-01,Move Bitch,2002.0
1fqUZTGqbB0o0hIFhCbAg4,"['2Cd98zHVdZeOCisc6Gi2sB', '6yav7YvxQmmD408mOoncXh']",Technotronic  ,7yVtuQux71kxcRk99ILX5c,42.0,track:Move This artist:Technotronic  ,38.0,1989-01-01,Move This,1992.0
15Zjx7K5ifTVmXa3Nk5B88,"['6eBYLQONaYZhZNAVK061t6', '6nT2wocvke8QUtHz8fCQCG']",Nina Sky,2ndnVdR8si7CW9T8vJRHyW,66.0,track:Move Ya Body artist:Nina Sky,22.0,2004-01-01,Move Ya Body,2004.0
7strNUlU6xZqlVWBNUdOYv,"['04gDigrS5kc9YWfZHwBETP', '1l7ZsJRRS8wlW3WfJfPfNS']",Maroon 5  ,7LcfRTgAVTs5pQGEQgUEzN,69.0,track:Moves like Jagger artist:Maroon 5  ,9.0,2010-01-01,Moves like Jagger,2011.0
7strNUlU6xZqlVWBNUdOYv,"['04gDigrS5kc9YWfZHwBETP', '1l7ZsJRRS8wlW3WfJfPfNS']",Maroon 5  ,7LcfRTgAVTs5pQGEQgUEzN,69.0,track:Moves like Jagger artist:Maroon 5  ,36.0,2010-01-01,Moves like Jagger,2012.0
0p86nom1q9716gzstS4Y5e,['2Tk0pWxTuQgnE5nsUexrLr'],Jean Knight,2Bls0igCm79XQQ95IoUbhq,65.0,track:Mr. Big Stuff artist:Jean Knight,17.0,1971-01-01,Mr. Big Stuff,1971.0
2ZJcwgKQMSLyQAfBJsWfbD,['7y70dch6JuuuNnwlsOQvwW'],Nitty Gritty Dirt B,3cq6mwsjgygbwRIi9wVPGv,56.0,track:Mr. Bojangles artist:Nitty Gritty Dirt B,44.0,2001-01-01,Mr. Bojangles,1971.0
4piJq7R3gjUOxnYs6lDCTg,['0C0XlULifJtAgn6ZNCW2eu'],The Killers,003vvx7Niy0yvhvHt4a68B,81.0,track:Mr. Brightside artist:The Killers,16.0,2004-01-01,Mr. Brightside,2005.0
1PSHi1j1f9GF1Yl5ZhRAFg,['6vWMWDRy2Jbshg42p1Iuzg'],Larry Verne,2myXyPga9i6nuHSNOkWbVv,11.0,track:Mr. Custer artist:Larry Verne,42.0,2007-06-15,Mr. Custer,1960.0
0fRptUxZ5A1EAJww9bcqu6,['4salDzkGmfycRqNUbyBphh'],Styx,7C0rG4oWO7VeZcffyW1sK9,61.0,track:Mr. Roboto artist:Styx,28.0,1983-01-01,Mr. Roboto,1983.0
4L7qvXIOxlskCG1H171Mwv,"['32HPpJAhgnGPT3V7UOggzi', '7kEOMdsEmZkTHgA4ibDz4h']",Paul Revere ,0ZwYJy7tXNTmEwbUtnZwM7,28.0,"track:Mr. Sun, Mr. Moon artist:Paul Revere ",95.0,1969-03-05,"Mr. Sun, Mr. Moon",1969.0
4lkNuTe5xkDTGS4a55R8mC,['1PCZpxHJz7WAMF8EEq8bfc'],The Byrds,1eodgaW5oOcetVV3CrzwEs,15.0,track:Mr. Tambourine Man artist:The Byrds,25.0,1965-01-01,Mr. Tambourine Man,1965.0
0eVj6uUqoagjDPSOmz2rRj,['0BZ3BHzfYwpd3k5TDnvAz8'],Culture Beat,4ih3dyFZoeTdaeJW9mPbOI,69.0,track:Mr. Vain artist:Culture Beat,76.0,1993-01-01,Mr. Vain,1994.0
4QrhfVaznhrAPlM5xCKBPh,['5Va9LuEmaZxnbk1gMnjMD7'],Arrested Development,5DOYik1z3Of1wAFfY3dYbC,55.0,track:Mr. Wendal artist:Arrested Development,31.0,1992-03-24,Mr. Wendal,1993.0
6TbZXMXvUGFqx3opETEAuW,['48YxSlb23RAaCd4RyHcV9V'],Herman's Hermits,1GJCJpKYfzRUsYnSRy4Mfz,37.0,"track:Mrs. Brown, You ve Got a Lovely Daughter artist:Herman's Hermits",19.0,1966-01-01,"Mrs. Brown, You ve Got a Lovely Daughter",1965.0
4fRZNOawjx1uzGLN3VhAZ4,"['55Aa2cqylxrFIXC767Z865', '4HgF4KnohByNElYid7iCNb', '2zJoKYyLmhvsq3ORbXE7xF']",Lil Wayne  ,2sQuds8s3EVbhXJpgVWpO4,56.0,track:Mrs. Officer artist:Lil Wayne  ,91.0,2008-01-01,Mrs. Officer,2008.0
3bzgbgiytguTDnwzflAZr2,['70cRZdQywnSFp9pnc2WTCE'],Simon ,0iOZM63lendWRTTeKhZBSC,76.0,track:Mrs. Robinson artist:Simon ,9.0,1968-04-03,Mrs. Robinson,1968.0
6De86ATOkxqdy0UVf9JEVu,['1G9G7WwrXka3Z1r7aIDjI7'],OutKast,4q8PNDzc3uXUutQ5Eshl5y,49.0,track:Ms. Jackson artist:OutKast,25.0,2000-10-17,Ms. Jackson,2001.0
6Nu5K9Mpb5qYi1e7DGESse,"['3RPYHNSwe3w0mtfJwKIN9P', '44PA0rCQXikgOWbfY7Fq7m', '3EtuDyQhDQYISGg1DU5qZj']",Bubba Sparxxx  ,0k6HUzaRHpQ3eEWr1C7Esh,63.0,track:Ms. New Booty artist:Bubba Sparxxx  ,36.0,2005-01-01,Ms. New Booty,2006.0
0T7CTU0stCvZ9QasKtkdTW,['2hOXOavOPsbPgls3ebJLFp'],The Fendermen,5KPCpGCjdjvXdsXy89AQSQ,34.0,track:Mule Skinner Blues artist:The Fendermen,44.0,1960-01-01,Mule Skinner Blues,1960.0
3hw1tWvzr5emVgT4nn67VD,['1cNDP5yjU5vjeR8qMf4grg'],YNW Melly,3dQ7q0vGS0NryPfW1W8wZ3,46.0,track:Murder on My Mind artist:YNW Melly,66.0,2018-06-01,Murder on My Mind,2019.0
2Ym6tiJht0CqqPTOEhlatf,['1rlNSO7W5SWGspO6fgrHPS'],Frank Mills,4zvcdfyrGUGgJRsgiCJlVX,44.0,track:Music Box Dancer artist:Frank Mills,49.0,1978-01-01,Music Box Dancer,1979.0
7mUzxkBleB7QiVUw6wJsXU,"['2VX0o9LDIVmKIgpnwdJpOJ', '3koiLjNrgRTNbOwViDipeA']",Erick Sermon  ,6IFOw9Ck9mWHRQgw6QrPYx,57.0,track:Music artist:Erick Sermon  ,83.0,2001-08-27,Music,2001.0
3e3PxWKqv7lyZaR5d02abW,['6tbjWDEIzxoDsBA1FuhfPW'],Madonna,2BcOZ4vOeu2qZowIHrvTYy,47.0,track:Music artist:Madonna,17.0,2000-09-19,Music,2000.0
7nblfdiV7zj0JYOqPZv4Hc,"['6Ff53KvcvAj5U7Z1vojB5o', '5IFCkqu9J6xdWeYMk5I889']",'N Sync  ,4NXlyzQiNmqjVv0GgHdI9p,14.0,track:Music of My Heart artist:'N Sync  ,97.0,1993-01-01,Music of My Heart,1999.0
2LyvhqPwqD0fxMAaZLVZ43,['7BEfMxbaqx6dOpbtlEqScm'],Captain ,3NRiJ7XFMALvrXXB1oRBFO,44.0,track:Muskrat Love artist:Captain ,89.0,1976-01-01,Muskrat Love,1977.0
7aDBFWp72Pz4NZEtVBANi9,['4iHNK0tOyZPYnBU7nGAgpQ'],Mariah Carey,3RSpK5Y0y5tl25qvssrwJ6,63.0,track:My All artist:Mariah Carey,17.0,1997-09-03,My All,1998.0
2voEmsGzJfzBE53XMWFXo1,['37Gpwr7xXyEPC2YRDArWnu'],Toby Beau,7kg7yWXkgN0qjyahaCiIs3,19.0,track:My Angel Baby artist:Toby Beau,53.0,2016-05-27,My Angel Baby,1978.0
4djPuP1DAg4gCrKq1lIeWL,['09fe6kqZ8pMaaDY20ruQ0S'],B-Rock ,1uocdYGQ4uIIqjab2iZbaS,0.0,track:My Baby Daddy artist:B-Rock ,68.0,2008-03-05,My Baby Daddy,1997.0
7scn5zWo1h0U1np5FVekWU,['0xWTQw2TL6j7mHGOTltsEW'],White Plains,60uo2N8udBgkYt2dHGB0qp,29.0,track:My Baby Loves Lovin  artist:White Plains,62.0,1970-01-01,My Baby Loves Lovin ,1970.0
5nGDOHOqBjPPFrvpySIs8A,['2AXQzJRDvlJrq0fiVAnRy8'],Lil' Romeo,0s9A4pUBLw68E76vY8LU9K,36.0,track:My Baby artist:Lil' Romeo,74.0,2001-01-01,My Baby,2001.0
61EgDesQnFVyYf2UneM9PQ,['5Qi4Bb7a8C0a00NZcA77L0'],D12,4XHQyvbrBsQaaBUW1VvmsL,70.0,track:My Band artist:D12,59.0,2004-01-01,My Band,2004.0
2EkJjknrgd5DeIH2x9HLjD,['6roFdX1y5BYSbp60OTJWMd'],Tim McGraw,5BeY2wY4rGFD1Q3aXO83Bv,57.0,track:My Best Friend artist:Tim McGraw,83.0,1999-05-04,My Best Friend,2000.0
3BrZT0UzGMi2qhI5WExT8Y,['1J3nCyJ2KtGhh9JuywOrVD'],LSG,6PyLw3l6ndolBrTPQp3Ibm,52.0,track:My Body artist:LSG,34.0,1997-10-31,My Body,1998.0
5EvpbZ6QczJlnMX3kbxKYi,['4JbmXqez7WvTggoxn3UpVT'],Ghost Town DJ's,4c0rkFPszqQTyC753tsCMU,63.0,track:My Boo artist:Ghost Town DJ's,88.0,1996-03-26,My Boo,1996.0
1RM6MGv6bcl6NrAG8PGoZk,"['23zg3TcAtWQy7J6upgbUnj', '3DiDSECUqqY1AuBP8qtaIa']",Usher  ,68vgtRHr7iZHpzGpon6Jlo,78.0,track:My Boo artist:Usher  ,24.0,2004-03-23,My Boo,2004.0
1RM6MGv6bcl6NrAG8PGoZk,"['23zg3TcAtWQy7J6upgbUnj', '3DiDSECUqqY1AuBP8qtaIa']",Usher  ,68vgtRHr7iZHpzGpon6Jlo,78.0,track:My Boo artist:Usher  ,54.0,2004-03-23,My Boo,2005.0
5ENHiqUFFLBYPBJUQFZemL,['0h3n6BqxvmRhWwNcdw4CWT'],Millie Small,4yb9nJL8YatoQbz6YPB3hl,32.0,track:My Boy Lollipop artist:Millie Small,46.0,1997-01-01,My Boy Lollipop,1964.0
